model,run_name,pretrained,learning_rate,weight_decay,batch_size,label_smoothing,best_epoch,epochs_completed,best_val_acc,test_acc,test_loss,summary_path
resnet101,resnet101_pretrained_lr5e-05_wd0p0001_bs16_ls0p1,True,5e-05,0.0001,16,0.1,25,40,0.9323529411764706,0.913481866970239,1.173577026800133,experiment_results/extended_cnn_grid/resnet101_pretrained_lr5e-05_wd0p0001_bs16_ls0p1/summary.json
efficientnet_b0,efficientnet_b0_pretrained_lr5e-05_wd0p0001_bs32_ls0p1,True,5e-05,0.0001,32,0.1,61,76,0.9313725490196079,0.910879817856562,1.2166221187180244,experiment_results/extended_cnn_grid/efficientnet_b0_pretrained_lr5e-05_wd0p0001_bs32_ls0p1/summary.json
efficientnet_b0,efficientnet_b0_pretrained_lr5e-05_wd1e-05_bs32_ls0p1,True,5e-05,1e-05,32,0.1,61,76,0.9313725490196079,0.910879817856562,1.2165992778575523,experiment_results/extended_cnn_grid/efficientnet_b0_pretrained_lr5e-05_wd1e-05_bs32_ls0p1/summary.json
efficientnet_b3,efficientnet_b3_pretrained_lr5e-05_wd1e-05_bs32_ls0,True,5e-05,1e-05,32,0.0,80,95,0.9313725490196079,0.913481866970239,0.33809437522666785,experiment_results/extended_cnn_grid/efficientnet_b3_pretrained_lr5e-05_wd1e-05_bs32_ls0/summary.json
resnet50,resnet50_pretrained_lr5e-05_wd0p0001_bs16_ls0,True,5e-05,0.0001,16,0.0,25,40,0.9303921568627451,0.9138071231094487,0.3287991261177715,experiment_results/extended_cnn_grid/resnet50_pretrained_lr5e-05_wd0p0001_bs16_ls0/summary.json
resnet50,resnet50_pretrained_lr5e-05_wd0p0001_bs32_ls0,True,5e-05,0.0001,32,0.0,62,77,0.9303921568627451,0.9069767441860465,0.35382658765774117,experiment_results/extended_cnn_grid/resnet50_pretrained_lr5e-05_wd0p0001_bs32_ls0/summary.json
resnet50,resnet50_pretrained_lr0p0003_wd1e-05_bs16_ls0p1,True,0.0003,1e-05,16,0.1,7,22,0.9294117647058824,0.9097414213693283,1.151176248901083,experiment_results/extended_cnn_grid/resnet50_pretrained_lr0p0003_wd1e-05_bs16_ls0p1/summary.json
efficientnet_b0,efficientnet_b0_pretrained_lr0p0001_wd0p0001_bs32_ls0,True,0.0001,0.0001,32,0.0,40,55,0.9294117647058824,0.9133192389006343,0.34205119848338583,experiment_results/extended_cnn_grid/efficientnet_b0_pretrained_lr0p0001_wd0p0001_bs32_ls0/summary.json
efficientnet_b0,efficientnet_b0_pretrained_lr0p0001_wd1e-05_bs32_ls0,True,0.0001,1e-05,32,0.0,40,55,0.9294117647058824,0.9133192389006343,0.34201106645868434,experiment_results/extended_cnn_grid/efficientnet_b0_pretrained_lr0p0001_wd1e-05_bs32_ls0/summary.json
resnet101,resnet101_pretrained_lr5e-05_wd1e-05_bs32_ls0p1,True,5e-05,1e-05,32,0.1,30,45,0.9274509803921569,0.9027484143763214,1.2249233231813583,experiment_results/extended_cnn_grid/resnet101_pretrained_lr5e-05_wd1e-05_bs32_ls0p1/summary.json
resnet50,resnet50_pretrained_lr5e-05_wd1e-05_bs32_ls0,True,5e-05,1e-05,32,0.0,37,52,0.9264705882352942,0.9032362985851358,0.3776699929840585,experiment_results/extended_cnn_grid/resnet50_pretrained_lr5e-05_wd1e-05_bs32_ls0/summary.json
efficientnet_b3,efficientnet_b3_pretrained_lr5e-05_wd0p0001_bs32_ls0,True,5e-05,0.0001,32,0.0,41,56,0.9264705882352942,0.903073670515531,0.4560414845235058,experiment_results/extended_cnn_grid/efficientnet_b3_pretrained_lr5e-05_wd0p0001_bs32_ls0/summary.json
resnet101,resnet101_pretrained_lr5e-05_wd0p0001_bs16_ls0,True,5e-05,0.0001,16,0.0,35,50,0.9254901960784314,0.908277768742885,0.35567711506978406,experiment_results/extended_cnn_grid/resnet101_pretrained_lr5e-05_wd0p0001_bs16_ls0/summary.json
resnet101,resnet101_pretrained_lr5e-05_wd1e-05_bs16_ls0,True,5e-05,1e-05,16,0.0,34,49,0.9254901960784314,0.9029110424459261,0.3801524458064718,experiment_results/extended_cnn_grid/resnet101_pretrained_lr5e-05_wd1e-05_bs16_ls0/summary.json
resnet50,resnet50_pretrained_lr0p0003_wd0p0001_bs16_ls0,True,0.0003,0.0001,16,0.0,19,34,0.9245098039215687,0.8804683688404619,0.4993190860113236,experiment_results/extended_cnn_grid/resnet50_pretrained_lr0p0003_wd0p0001_bs16_ls0/summary.json
resnet50,resnet50_pretrained_lr0p0003_wd0p0001_bs32_ls0,True,0.0003,0.0001,32,0.0,7,22,0.9225490196078432,0.8877866319726785,0.40871269450198683,experiment_results/extended_cnn_grid/resnet50_pretrained_lr0p0003_wd0p0001_bs32_ls0/summary.json
resnet50,resnet50_pretrained_lr0p0001_wd0p0001_bs32_ls0,True,0.0001,0.0001,32,0.0,20,35,0.9215686274509803,0.9043746950723694,0.3626904946837164,experiment_results/extended_cnn_grid/resnet50_pretrained_lr0p0001_wd0p0001_bs32_ls0/summary.json
resnet50,resnet50_pretrained_lr0p0001_wd1e-05_bs32_ls0,True,0.0001,1e-05,32,0.0,20,35,0.9215686274509803,0.9043746950723694,0.36854389883156163,experiment_results/extended_cnn_grid/resnet50_pretrained_lr0p0001_wd1e-05_bs32_ls0/summary.json
resnet101,resnet101_pretrained_lr0p0001_wd0p0001_bs32_ls0,True,0.0001,0.0001,32,0.0,20,35,0.9215686274509803,0.8988453407058058,0.3806314567063997,experiment_results/extended_cnn_grid/resnet101_pretrained_lr0p0001_wd0p0001_bs32_ls0/summary.json
efficientnet_b0,efficientnet_b0_pretrained_lr5e-05_wd0p0001_bs32_ls0,True,5e-05,0.0001,32,0.0,36,51,0.9205882352941176,0.8993332249146203,0.5076913192158192,experiment_results/extended_cnn_grid/efficientnet_b0_pretrained_lr5e-05_wd0p0001_bs32_ls0/summary.json
efficientnet_b0,efficientnet_b0_pretrained_lr5e-05_wd1e-05_bs32_ls0,True,5e-05,1e-05,32,0.0,36,51,0.9205882352941176,0.8993332249146203,0.507650786138081,experiment_results/extended_cnn_grid/efficientnet_b0_pretrained_lr5e-05_wd1e-05_bs32_ls0/summary.json
resnet101,resnet101_pretrained_lr0p0001_wd1e-05_bs32_ls0,True,0.0001,1e-05,32,0.0,13,28,0.9186274509803921,0.8939664986176614,0.4125301361356308,experiment_results/extended_cnn_grid/resnet101_pretrained_lr0p0001_wd1e-05_bs32_ls0/summary.json
resnet101,resnet101_pretrained_lr0p0003_wd1e-05_bs32_ls0,True,0.0003,1e-05,32,0.0,10,25,0.9147058823529411,0.8983574564969914,0.38279656590242966,experiment_results/extended_cnn_grid/resnet101_pretrained_lr0p0003_wd1e-05_bs32_ls0/summary.json
resnet101,resnet101_pretrained_lr5e-05_wd0p0001_bs32_ls0,True,5e-05,0.0001,32,0.0,32,47,0.9127450980392157,0.8936412424784518,0.40771871132227555,experiment_results/extended_cnn_grid/resnet101_pretrained_lr5e-05_wd0p0001_bs32_ls0/summary.json
resnet101,resnet101_pretrained_lr5e-05_wd1e-05_bs32_ls0,True,5e-05,1e-05,32,0.0,20,35,0.9127450980392157,0.8868108635550496,0.43925037419317137,experiment_results/extended_cnn_grid/resnet101_pretrained_lr5e-05_wd1e-05_bs32_ls0/summary.json
resnet50,resnet50_pretrained_lr0p0003_wd1e-05_bs32_ls0,True,0.0003,1e-05,32,0.0,6,21,0.9098039215686274,0.8773784355179705,0.4796852192558696,experiment_results/extended_cnn_grid/resnet50_pretrained_lr0p0003_wd1e-05_bs32_ls0/summary.json
resnet101,resnet101_pretrained_lr0p0003_wd1e-05_bs16_ls0,True,0.0003,1e-05,16,0.0,16,31,0.9058823529411765,0.8760774109611319,0.49419259320119135,experiment_results/extended_cnn_grid/resnet101_pretrained_lr0p0003_wd1e-05_bs16_ls0/summary.json
resnet101,resnet101_pretrained_lr0p0003_wd0p0001_bs16_ls0,True,0.0003,0.0001,16,0.0,9,24,0.9009803921568628,0.8554236461213205,0.5442649021152977,experiment_results/extended_cnn_grid/resnet101_pretrained_lr0p0003_wd0p0001_bs16_ls0/summary.json
resnet101,resnet101_pretrained_lr0p0003_wd0p0001_bs32_ls0,True,0.0003,0.0001,32,0.0,5,20,0.9009803921568628,0.8754268986827126,0.46074997458245276,experiment_results/extended_cnn_grid/resnet101_pretrained_lr0p0003_wd0p0001_bs32_ls0/summary.json
